,Variable Name,Variable Description,Data File Name,Data File Description,Begin Year,EndYear,Component,Use Constraints
8483,YDQA33,"In the last year (that is, since [NAME CURRENT MONTH] of last year), did [he/she] often get [himself/herself] into a dangerous situation where [he/she] could have been injured because [he/she] wasn't thinking?",YDQA,Mental Health - Attention Deficit Disorder/Hyperactivity - Youth,2000,2004,Questionnaire,RDC Only
8484,YDQA33,"In the last year (that is, since [NAME CURRENT MONTH] of last year), did [he/she] often get [himself/herself] into a dangerous situation where [he/she] could have been injured because [he/she] wasn't thinking?",YDQA,Mental Health - Attention Deficit Disorder/Hyperactivity - Youth,2000,2004,Questionnaire,RDC Only
8485,YDQA33B,"Was this something [he/she] did suddenly, without thinking about it first?",YDQA,Mental Health - Attention Deficit Disorder/Hyperactivity - Youth,2000,2004,Questionnaire,RDC Only
8486,YDQA33B,"Was this something [he/she] did suddenly, without thinking about it first?",YDQA,Mental Health - Attention Deficit Disorder/Hyperactivity - Youth,2000,2004,Questionnaire,RDC Only
8487,YDQA33C,Did [he/she] do dangerous things like this for six months or longer?,YDQA,Mental Health - Attention Deficit Disorder/Hyperactivity - Youth,2000,2004,Questionnaire,RDC Only
8488,YDQA33C,Did [he/she] do dangerous things like this for six months or longer?,YDQA,Mental Health - Attention Deficit Disorder/Hyperactivity - Youth,2000,2004,Questionnaire,RDC Only
8489,YDQA33D,"When [he/she] was at home, did [he/she] often get                                          [himself/herself] into a dangerous situation because [he/she]                         wasn't thinking?",YDQA,Mental Health - Attention Deficit Disorder/Hyperactivity - Youth,2000,2004,Questionnaire,RDC Only
8490,YDQA33D,"When [he/she] was at home, did [he/she] often get                                          [himself/herself] into a dangerous situation because [he/she]                         wasn't thinking?",YDQA,Mental Health - Attention Deficit Disorder/Hyperactivity - Youth,2000,2004,Questionnaire,RDC Only
8491,YDQA33E,How about when [he/she] was (at [school/work] or) other places?,YDQA,Mental Health - Attention Deficit Disorder/Hyperactivity - Youth,2000,2004,Questionnaire,RDC Only
8492,YDQA33E,How about when [he/she] was (at [school/work] or) other places?,YDQA,Mental Health - Attention Deficit Disorder/Hyperactivity - Youth,2000,2004,Questionnaire,RDC Only
8493,YDQA33F,"Now, what about the last four weeks?<p>
Since [[NAME EVENT]//the beginning/the middle of/the end of     [LAST MONTH]], has [he/she] gotten 
[himself/herself] into a dangerous situation because [he/she] wasn't     thinking?",YDQA,Mental Health - Attention Deficit Disorder/Hyperactivity - Youth,2000,2004,Questionnaire,RDC Only
8494,YDQA33F,"Now, what about the last four weeks?<p>
Since [[NAME EVENT]//the beginning/the middle of/the end of     [LAST MONTH]], has [he/she] gotten 
[himself/herself] into a dangerous situation because [he/she] wasn't     thinking?",YDQA,Mental Health - Attention Deficit Disorder/Hyperactivity - Youth,2000,2004,Questionnaire,RDC Only
8495,YDQA34A,"Was that more than a year ago   that is, before [[NAME EVENT]/[NAME CURRENT MONTH] of last year]?",YDQA,Mental Health - Attention Deficit Disorder/Hyperactivity - Youth,2000,2004,Questionnaire,RDC Only
8496,YDQA34A,"Was that more than a year ago   that is, before [[NAME EVENT]/[NAME CURRENT MONTH] of last year]?",YDQA,Mental Health - Attention Deficit Disorder/Hyperactivity - Youth,2000,2004,Questionnaire,RDC Only
8497,YDQA34B,"Since that first time, was there ever a time when [he/she] was not overactive?",YDQA,Mental Health - Attention Deficit Disorder/Hyperactivity - Youth,2000,2004,Questionnaire,RDC Only
8498,YDQA34B,"Since that first time, was there ever a time when [he/she] was not overactive?",YDQA,Mental Health - Attention Deficit Disorder/Hyperactivity - Youth,2000,2004,Questionnaire,RDC Only
8499,YDQA34C,Did that time when [he/she] wasn't overactive last for six months or more?,YDQA,Mental Health - Attention Deficit Disorder/Hyperactivity - Youth,2000,2004,Questionnaire,RDC Only
8500,YDQA34C,Did that time when [he/she] wasn't overactive last for six months or more?,YDQA,Mental Health - Attention Deficit Disorder/Hyperactivity - Youth,2000,2004,Questionnaire,RDC Only
8501,YDQA34Dy,"You said that [he/she] [NAME [ ] SYMPTOMS IN YDQA22--YDQA32F] in the last year.<P>
How old was [he/she] when being overactive began this time?",YDQA,Mental Health - Attention Deficit Disorder/Hyperactivity - Youth,2000,2004,Questionnaire,RDC Only
8502,YDQA34Dy,"You said that [he/she] [NAME [ ] SYMPTOMS IN YDQA22--YDQA32F] in the last year.<P>
How old was [he/she] when being overactive began this time?",YDQA,Mental Health - Attention Deficit Disorder/Hyperactivity - Youth,2000,2004,Questionnaire,RDC Only
8503,YDQA34Dz,What grade was [he/she] in?,YDQA,Mental Health - Attention Deficit Disorder/Hyperactivity - Youth,2000,2004,Questionnaire,RDC Only
8504,YDQA34Dz,What grade was [he/she] in?,YDQA,Mental Health - Attention Deficit Disorder/Hyperactivity - Youth,2000,2004,Questionnaire,RDC Only
8505,YDQA34E,"Did [he/she] start being overactive again more than a year ago that is, before [[NAME EVENT]/[NAME CURRENT MONTH] of last year]?",YDQA,Mental Health - Attention Deficit Disorder/Hyperactivity - Youth,2000,2004,Questionnaire,RDC Only
8506,YDQA34E,"Did [he/she] start being overactive again more than a year ago that is, before [[NAME EVENT]/[NAME CURRENT MONTH] of last year]?",YDQA,Mental Health - Attention Deficit Disorder/Hyperactivity - Youth,2000,2004,Questionnaire,RDC Only
8507,YDQA34y,"You said that in the last year [he/she] [NAME [ ] SYMPTOMS IN YDQA22--YDQA32F].<P>
How old was [he/she] the first time [he/she] started to be overactive?",YDQA,Mental Health - Attention Deficit Disorder/Hyperactivity - Youth,2000,2004,Questionnaire,RDC Only
8508,YDQA34y,"You said that in the last year [he/she] [NAME [ ] SYMPTOMS IN YDQA22--YDQA32F].<P>
How old was [he/she] the first time [he/she] started to be overactive?",YDQA,Mental Health - Attention Deficit Disorder/Hyperactivity - Youth,2000,2004,Questionnaire,RDC Only
8509,YDQA34z,What grade was [he/she] in?,YDQA,Mental Health - Attention Deficit Disorder/Hyperactivity - Youth,2000,2004,Questionnaire,RDC Only
8510,YDQA34z,What grade was [he/she] in?,YDQA,Mental Health - Attention Deficit Disorder/Hyperactivity - Youth,2000,2004,Questionnaire,RDC Only
8511,YDQA35y,How old was [he/she] when being overactive started to cause problems for [him/her]?,YDQA,Mental Health - Attention Deficit Disorder/Hyperactivity - Youth,2000,2004,Questionnaire,RDC Only
8512,YDQA35y,How old was [he/she] when being overactive started to cause problems for [him/her]?,YDQA,Mental Health - Attention Deficit Disorder/Hyperactivity - Youth,2000,2004,Questionnaire,RDC Only
8513,YDQA35z,What grade was [he/she] in?,YDQA,Mental Health - Attention Deficit Disorder/Hyperactivity - Youth,2000,2004,Questionnaire,RDC Only
8514,YDQA35z,What grade was [he/she] in?,YDQA,Mental Health - Attention Deficit Disorder/Hyperactivity - Youth,2000,2004,Questionnaire,RDC Only
8515,YDQA36,Did being overactive cause problems back when [he/she] was in first grade or  kindergarten?,YDQA,Mental Health - Attention Deficit Disorder/Hyperactivity - Youth,2000,2004,Questionnaire,RDC Only
8516,YDQA36,Did being overactive cause problems back when [he/she] was in first grade or  kindergarten?,YDQA,Mental Health - Attention Deficit Disorder/Hyperactivity - Youth,2000,2004,Questionnaire,RDC Only
8517,YDQA37,"You said that in the last year ________ [NAME [ ] SYMPTOMS IN YDQA22--YDQA32F].<P>
Now I'd like you to think back to the time in the last year when ________'s being overactive caused the most problems.<P>
At that time, did [you (or [his/her] [CARETAKERS])/[his/her] [CARETAKERS]] get annoyed or upset with [him/her] because [he/she] was overactive?",YDQA,Mental Health - Attention Deficit Disorder/Hyperactivity - Youth,2000,2004,Questionnaire,RDC Only
8518,YDQA37,"You said that in the last year ________ [NAME [ ] SYMPTOMS IN YDQA22--YDQA32F].<P>
Now I'd like you to think back to the time in the last year when ________'s being overactive caused the most problems.<P>
At that time, did [you (or [his/her] [CARETAKERS])/[his/her] [CARETAKERS]] get annoyed or upset with [him/her] because [he/she] was overactive?",YDQA,Mental Health - Attention Deficit Disorder/Hyperactivity - Youth,2000,2004,Questionnaire,RDC Only
8519,YDQA37A,"How often did [you (or [his/her] [CARETAKERS])/[his/her] [CARETAKERS]] get annoyed or upset with [him/her] because [he/she] was like that? Would you say: a lot of the time, some of the time, or hardly ever?",YDQA,Mental Health - Attention Deficit Disorder/Hyperactivity - Youth,2000,2004,Questionnaire,RDC Only
8520,YDQA37A,"How often did [you (or [his/her] [CARETAKERS])/[his/her] [CARETAKERS]] get annoyed or upset with [him/her] because [he/she] was like that? Would you say: a lot of the time, some of the time, or hardly ever?",YDQA,Mental Health - Attention Deficit Disorder/Hyperactivity - Youth,2000,2004,Questionnaire,RDC Only
8521,YDQA38,"At that time, did being overactive keep ________ from doing things or going places with  [you or [his/her] family/[his/her] family]?",YDQA,Mental Health - Attention Deficit Disorder/Hyperactivity - Youth,2000,2004,Questionnaire,RDC Only
8522,YDQA38,"At that time, did being overactive keep ________ from doing things or going places with  [you or [his/her] family/[his/her] family]?",YDQA,Mental Health - Attention Deficit Disorder/Hyperactivity - Youth,2000,2004,Questionnaire,RDC Only
8523,YDQA38A,"How often did being overactive keep [him/her] from doing things or going places with [you or [his/her] family/[his/her] family]?<P>
Would you say: a lot of the time, some of the time, or hardly ever?",YDQA,Mental Health - Attention Deficit Disorder/Hyperactivity - Youth,2000,2004,Questionnaire,RDC Only
8524,YDQA38A,"How often did being overactive keep [him/her] from doing things or going places with [you or [his/her] family/[his/her] family]?<P>
Would you say: a lot of the time, some of the time, or hardly ever?",YDQA,Mental Health - Attention Deficit Disorder/Hyperactivity - Youth,2000,2004,Questionnaire,RDC Only
8525,YDQA39,"At that time, did being overactive keep [him/her] from doing things or going places with other [children/people [his/her] age]?",YDQA,Mental Health - Attention Deficit Disorder/Hyperactivity - Youth,2000,2004,Questionnaire,RDC Only
8526,YDQA39,"At that time, did being overactive keep [him/her] from doing things or going places with other [children/people [his/her] age]?",YDQA,Mental Health - Attention Deficit Disorder/Hyperactivity - Youth,2000,2004,Questionnaire,RDC Only
8527,YDQA39A,"How often did being overactive keep [him/her] from doing things or going places with other [children/people [his/her] age]? Would you say: a lot of the time, some of the time, or hardly ever?",YDQA,Mental Health - Attention Deficit Disorder/Hyperactivity - Youth,2000,2004,Questionnaire,RDC Only
8528,YDQA39A,"How often did being overactive keep [him/her] from doing things or going places with other [children/people [his/her] age]? Would you say: a lot of the time, some of the time, or hardly ever?",YDQA,Mental Health - Attention Deficit Disorder/Hyperactivity - Youth,2000,2004,Questionnaire,RDC Only
8529,YDQA40,"When the problems were worst, did being overactive [make it difficult for [him/her] to do [his/her] schoolwork or cause problems with [his/her] grades/make it difficult for  [him/her] to do [his/her] work]?",YDQA,Mental Health - Attention Deficit Disorder/Hyperactivity - Youth,2000,2004,Questionnaire,RDC Only
8530,YDQA40,"When the problems were worst, did being overactive [make it difficult for [him/her] to do [his/her] schoolwork or cause problems with [his/her] grades/make it difficult for  [him/her] to do [his/her] work]?",YDQA,Mental Health - Attention Deficit Disorder/Hyperactivity - Youth,2000,2004,Questionnaire,RDC Only
8531,YDQA40A,"How bad were the problems [he/she] had with [his/her] [schoolwork/work] because [he/she] was like that? Would you say:  very bad, bad, or not too bad?",YDQA,Mental Health - Attention Deficit Disorder/Hyperactivity - Youth,2000,2004,Questionnaire,RDC Only
8532,YDQA40A,"How bad were the problems [he/she] had with [his/her] [schoolwork/work] because [he/she] was like that? Would you say:  very bad, bad, or not too bad?",YDQA,Mental Health - Attention Deficit Disorder/Hyperactivity - Youth,2000,2004,Questionnaire,RDC Only
8533,YDQA41,"At that time, did being overactive cause __________'s [teachers/boss] to be annoyed or upset with [him/her]?",YDQA,Mental Health - Attention Deficit Disorder/Hyperactivity - Youth,2000,2004,Questionnaire,RDC Only
8534,YDQA41,"At that time, did being overactive cause __________'s [teachers/boss] to be annoyed or upset with [him/her]?",YDQA,Mental Health - Attention Deficit Disorder/Hyperactivity - Youth,2000,2004,Questionnaire,RDC Only
8535,YDQA41A,"How often [were/was] [his/her] [teachers/boss] annoyed or upset with [him/her] because [he/she] was like that? Would you say: a lot of the time, some of the time, or hardly ever?",YDQA,Mental Health - Attention Deficit Disorder/Hyperactivity - Youth,2000,2004,Questionnaire,RDC Only
8536,YDQA41A,"How often [were/was] [his/her] [teachers/boss] annoyed or upset with [him/her] because [he/she] was like that? Would you say: a lot of the time, some of the time, or hardly ever?",YDQA,Mental Health - Attention Deficit Disorder/Hyperactivity - Youth,2000,2004,Questionnaire,RDC Only
8537,YDQA42,"When the problems were worst, did it seem like being overactive made [him/her] feel bad or made [him/her] feel upset?",YDQA,Mental Health - Attention Deficit Disorder/Hyperactivity - Youth,2000,2004,Questionnaire,RDC Only
8538,YDQA42,"When the problems were worst, did it seem like being overactive made [him/her] feel bad or made [him/her] feel upset?",YDQA,Mental Health - Attention Deficit Disorder/Hyperactivity - Youth,2000,2004,Questionnaire,RDC Only
8539,YDQA42A,"How bad did being overactive seem to make [him/her] feel? Would  you say: very bad, bad, or not too bad?",YDQA,Mental Health - Attention Deficit Disorder/Hyperactivity - Youth,2000,2004,Questionnaire,RDC Only
8540,YDQA42A,"How bad did being overactive seem to make [him/her] feel? Would  you say: very bad, bad, or not too bad?",YDQA,Mental Health - Attention Deficit Disorder/Hyperactivity - Youth,2000,2004,Questionnaire,RDC Only
8541,YDQA43,"You said that in the last year [he/she]  [NAME SYMPTOMS INYDQA22--YDQA32F].<P>
Now I want you to think back to before the last year...since the time [he/she] turned five years old up until the last twelve months.<P> 
Since [he/she] turned five years old, was there ever a time when [he/she] was more  overactive than [he/she] has been in the last year?",YDQA,Mental Health - Attention Deficit Disorder/Hyperactivity - Youth,2000,2004,Questionnaire,RDC Only
